marital,age,job,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,30,blue-collar,0,0,1480,1,0,3,14,may,360,2,-1,0,3,0
1,41,blue-collar,1,0,343,1,0,3,14,may,89,7,-1,0,3,0
1,29,blue-collar,1,0,424,1,1,3,14,may,241,2,-1,0,3,0
1,31,admin.,1,0,413,1,0,3,14,may,574,2,-1,0,3,0
0,40,technician,1,0,277,1,0,3,14,may,274,2,-1,0,3,0
1,41,blue-collar,1,0,2157,1,0,3,14,may,154,2,-1,0,3,0
2,43,admin.,1,0,738,1,0,3,14,may,71,4,-1,0,3,0
1,43,blue-collar,0,0,-101,1,0,3,14,may,122,4,-1,0,3,0
1,50,entrepreneur,2,0,-52,1,0,3,14,may,166,4,-1,0,3,0
2,40,unemployed,1,0,262,1,0,3,14,may,163,5,-1,0,3,0
0,23,blue-collar,1,0,-95,1,0,3,14,may,167,3,-1,0,3,0
1,37,admin.,1,0,66,1,0,3,14,may,91,7,-1,0,3,0
1,47,blue-collar,1,0,3630,1,0,3,14,may,133,4,-1,0,3,0
1,29,blue-collar,1,0,294,1,0,3,14,may,594,2,-1,0,3,0
1,46,technician,1,0,1465,1,0,3,14,may,86,2,-1,0,3,0
1,31,admin.,1,0,0,1,0,3,14,may,40,2,-1,0,3,0
0,57,technician,1,0,5961,1,0,3,14,may,166,3,-1,0,3,0
1,54,blue-collar,1,0,1487,1,0,3,14,may,302,16,-1,0,3,0
1,44,blue-collar,0,0,-295,1,0,3,14,may,303,4,-1,0,3,0
1,36,blue-collar,1,0,0,0,0,3,14,may,636,6,-1,0,3,0
1,54,blue-collar,1,0,219,1,0,3,14,may,341,5,-1,0,3,0
1,38,technician,1,0,1442,1,1,3,14,may,483,3,-1,0,3,0
1,38,blue-collar,1,0,360,1,0,3,14,may,220,2,-1,0,3,0
1,40,blue-collar,1,0,339,1,0,3,14,may,234,2,-1,0,3,0
1,46,technician,1,0,1427,1,0,3,14,may,32,3,-1,0,3,0
0,41,admin.,1,0,30,1,0,3,14,may,211,3,-1,0,3,0
1,33,management,2,0,483,1,0,3,14,may,738,2,-1,0,3,0
1,36,admin.,1,0,402,1,0,3,14,may,482,2,-1,0,3,0
1,59,retired,1,0,5678,1,0,3,14,may,238,2,-1,0,3,0
1,49,blue-collar,0,0,0,0,0,3,14,may,370,2,-1,0,3,0
1,49,blue-collar,1,0,2631,1,0,3,14,may,76,2,-1,0,3,0
1,44,blue-collar,0,0,112,1,0,3,14,may,225,2,-1,0,3,0
1,38,admin.,1,0,664,1,0,3,14,may,256,2,-1,0,3,0
1,44,technician,1,0,2626,1,0,3,14,may,567,3,-1,0,3,0
0,43,technician,1,0,28,1,0,3,14,may,2241,4,-1,0,3,0
1,42,blue-collar,0,0,321,1,0,3,14,may,147,3,-1,0,3,0
1,41,admin.,1,0,1794,1,0,3,14,may,135,2,-1,0,3,0
1,52,services,1,0,989,1,0,3,14,may,260,2,-1,0,3,0
0,41,technician,2,0,6029,1,0,3,14,may,254,2,-1,0,3,0
1,29,blue-collar,1,0,416,1,0,3,14,may,1118,2,-1,0,3,0
1,36,blue-collar,3,0,-389,1,0,3,14,may,76,9,-1,0,3,0
1,42,blue-collar,3,0,1260,1,0,3,14,may,79,3,-1,0,3,0
1,34,management,2,0,82,0,0,3,14,may,94,6,-1,0,3,0
1,35,technician,1,0,94,1,1,3,14,may,208,5,-1,0,3,0
2,41,blue-collar,1,0,5291,1,0,3,14,may,1423,3,-1,0,3,1
1,57,retired,0,0,3401,1,0,3,14,may,271,2,-1,0,3,0
1,46,self-employed,1,0,0,1,1,3,14,may,166,5,-1,0,3,0
1,58,admin.,1,0,-1196,1,1,3,14,may,256,4,-1,0,3,0
1,50,blue-collar,1,0,810,1,0,3,14,may,19,14,-1,0,3,0
2,57,technician,1,0,3105,1,0,3,14,may,173,11,-1,0,3,0
1,47,technician,1,0,351,1,0,3,14,may,367,3,-1,0,3,0
0,46,blue-collar,1,0,2612,1,0,3,14,may,414,2,-1,0,3,0
2,47,blue-collar,0,0,556,1,0,3,14,may,227,4,-1,0,3,0
2,49,blue-collar,0,0,380,1,0,3,14,may,349,2,-1,0,3,0
1,49,blue-collar,0,0,953,1,0,3,14,may,278,2,-1,0,3,0
0,26,blue-collar,1,0,786,1,1,3,14,may,103,5,-1,0,3,0
1,52,management,2,0,601,1,0,3,14,may,249,2,-1,0,3,0
1,47,management,1,0,651,1,0,3,14,may,143,3,-1,0,3,0
0,43,technician,1,0,0,1,0,3,14,may,37,3,-1,0,3,0
0,20,student,2,0,79,1,0,3,14,may,168,3,-1,0,3,0
1,43,services,1,0,0,1,0,3,14,may,260,3,-1,0,3,0
1,53,admin.,1,0,4464,1,0,3,14,may,162,3,-1,0,3,0
1,40,self-employed,0,0,422,1,0,3,14,may,187,3,-1,0,3,0
1,52,technician,1,0,598,0,0,3,14,may,266,2,-1,0,3,0
2,43,technician,2,0,123,0,0,3,14,may,279,2,-1,0,3,0
1,55,management,2,0,0,1,0,3,14,may,159,2,-1,0,3,0
1,41,entrepreneur,1,0,718,1,0,3,14,may,318,2,-1,0,3,0
1,36,blue-collar,1,0,-406,1,1,3,14,may,104,3,-1,0,3,0
2,57,management,1,0,3625,1,0,3,14,may,747,3,-1,0,3,0
0,30,admin.,1,1,-35,1,0,3,14,may,1204,4,-1,0,3,0
1,41,management,2,0,1132,0,0,3,15,may,95,4,-1,0,3,0
1,56,services,1,0,1121,1,0,3,15,may,176,2,-1,0,3,0
1,44,blue-collar,0,0,3407,1,0,3,15,may,179,2,-1,0,3,0
1,45,blue-collar,1,0,827,1,0,3,15,may,319,5,-1,0,3,0
1,43,retired,0,0,471,0,1,3,15,may,114,2,-1,0,3,0
1,50,technician,2,0,2938,1,0,3,15,may,170,5,-1,0,3,0
1,26,blue-collar,0,0,-219,1,1,3,15,may,311,5,-1,0,3,0
0,34,services,1,0,719,1,0,3,15,may,362,3,-1,0,3,0
1,39,admin.,0,0,-439,1,0,3,15,may,347,8,-1,0,3,0
0,32,management,2,0,0,1,0,3,15,may,86,4,-1,0,3,0
1,46,services,1,0,74,1,0,3,15,may,101,4,-1,0,3,0
1,58,management,2,0,44,1,0,3,15,may,288,2,-1,0,3,0
1,54,entrepreneur,1,0,52,1,0,3,15,may,44,3,-1,0,3,0
1,40,services,1,0,581,1,0,3,15,may,1013,3,-1,0,3,0
1,42,management,0,0,860,1,0,3,15,may,90,3,-1,0,3,0
1,42,unemployed,0,0,259,1,0,3,15,may,155,6,-1,0,3,0
1,50,blue-collar,1,0,95,1,0,3,15,may,468,5,-1,0,3,0
1,50,management,2,0,-516,1,0,3,15,may,226,2,-1,0,3,0
0,42,housemaid,0,0,5774,1,0,3,15,may,54,2,-1,0,3,0
1,41,blue-collar,1,0,1384,1,0,3,15,may,1162,4,-1,0,3,1
1,50,blue-collar,0,0,5131,1,0,3,15,may,114,2,-1,0,3,0
1,42,admin.,1,0,2918,1,0,3,15,may,349,2,-1,0,3,0
1,46,admin.,1,0,556,1,1,3,15,may,646,3,-1,0,3,1
1,48,admin.,1,0,2235,1,1,3,15,may,755,2,-1,0,3,0
1,50,management,2,1,-143,1,0,3,15,may,305,3,-1,0,3,0
2,52,technician,0,0,1500,0,0,3,15,may,148,3,-1,0,3,0
0,43,admin.,1,0,56831,0,0,3,15,may,243,1,-1,0,3,0
1,57,management,2,0,2440,1,0,3,15,may,391,2,-1,0,3,0
0,49,admin.,1,0,2040,1,0,3,15,may,204,1,-1,0,3,0
1,30,management,1,0,678,1,0,3,15,may,236,4,-1,0,3,0
1,52,technician,1,0,5006,1,0,3,15,may,112,1,-1,0,3,0
1,41,housemaid,0,0,3291,1,0,3,15,may,125,4,-1,0,3,0
1,47,services,1,0,543,1,0,3,15,may,141,1,-1,0,3,0
1,46,admin.,1,0,4048,1,0,3,15,may,360,1,-1,0,3,0
1,27,services,1,0,0,1,0,3,15,may,312,6,-1,0,3,0
1,46,services,1,0,3269,1,0,3,15,may,366,1,-1,0,3,0
1,53,entrepreneur,2,0,420,1,0,3,15,may,100,1,-1,0,3,0
1,51,retired,1,0,0,0,0,3,15,may,70,1,-1,0,3,0
1,47,technician,1,0,201,1,0,3,15,may,254,1,-1,0,3,0
1,60,retired,1,0,2537,1,1,3,15,may,230,1,-1,0,3,0
2,47,management,2,0,107,0,0,3,15,may,246,1,-1,0,3,0
1,48,services,1,0,6127,1,0,3,15,may,97,1,-1,0,3,0
1,45,blue-collar,1,0,4509,1,0,3,15,may,135,1,-1,0,3,0
2,52,blue-collar,0,0,-191,1,0,3,15,may,755,1,-1,0,3,1
1,53,retired,2,0,183,1,0,3,15,may,73,1,-1,0,3,0
1,54,technician,2,0,2883,1,1,3,15,may,12,3,-1,0,3,0
2,46,admin.,1,0,2515,1,1,3,15,may,65,1,-1,0,3,0
2,48,admin.,1,0,1108,1,0,3,15,may,420,1,-1,0,3,0
1,43,retired,1,0,56,1,1,3,15,may,259,1,-1,0,3,0
1,42,unemployed,2,0,1270,1,0,3,15,may,192,1,-1,0,3,0
1,56,retired,1,0,1894,1,0,3,15,may,189,1,-1,0,3,0
2,48,services,1,0,0,1,1,3,15,may,263,1,-1,0,3,0
1,45,blue-collar,0,0,2217,1,0,3,15,may,126,1,-1,0,3,0
1,51,admin.,0,0,1330,1,0,3,15,may,415,8,-1,0,3,0
0,43,self-employed,3,0,3173,0,0,3,15,may,746,1,-1,0,3,1
0,42,technician,2,0,2157,1,1,3,15,may,260,1,-1,0,3,0
1,44,management,2,0,1033,1,0,3,15,may,71,1,-1,0,3,0
1,40,services,1,0,4157,1,0,3,15,may,735,1,-1,0,3,0
1,57,management,1,0,3381,1,0,3,15,may,75,1,-1,0,3,0
0,42,technician,1,0,1882,1,0,3,15,may,87,1,-1,0,3,0
1,58,services,1,0,0,1,0,3,15,may,183,5,-1,0,3,0
2,40,services,1,0,1927,1,0,3,15,may,62,1,-1,0,3,0
2,49,services,1,0,3649,1,1,3,15,may,150,1,-1,0,3,0
0,46,management,1,0,244,1,0,3,15,may,244,1,-1,0,3,0
2,54,technician,1,0,1705,1,0,3,15,may,367,2,-1,0,3,0
1,60,entrepreneur,2,0,1164,1,0,3,15,may,325,1,-1,0,3,0
1,42,blue-collar,1,0,9359,1,0,3,15,may,197,1,-1,0,3,0
1,43,blue-collar,0,0,1620,1,0,3,15,may,121,1,-1,0,3,0
1,41,self-employed,1,0,149,1,0,3,15,may,27,1,-1,0,3,0
2,60,retired,1,0,2479,1,1,3,15,may,157,1,-1,0,3,0
1,51,entrepreneur,2,0,6659,1,1,3,15,may,203,1,-1,0,3,0
1,48,blue-collar,1,0,1913,1,0,3,15,may,115,1,-1,0,3,0
2,41,blue-collar,0,0,1563,1,0,3,15,may,112,1,-1,0,3,0
0,50,blue-collar,1,0,708,1,0,3,15,may,104,1,-1,0,3,0
1,41,blue-collar,0,0,1172,1,0,3,15,may,153,1,-1,0,3,0
1,60,retired,1,0,2086,1,0,3,15,may,182,2,-1,0,3,0
1,54,blue-collar,1,0,524,1,0,3,15,may,55,1,-1,0,3,0
1,49,entrepreneur,2,0,221,1,0,3,15,may,305,1,-1,0,3,0
1,47,management,0,0,52,1,1,3,15,may,140,1,-1,0,3,0
0,36,blue-collar,1,0,-175,1,0,3,15,may,180,2,-1,0,3,0
1,45,blue-collar,1,0,-149,1,0,3,15,may,644,2,-1,0,3,0
1,49,admin.,1,0,1530,1,0,3,15,may,173,1,-1,0,3,0
1,47,blue-collar,0,0,-100,1,0,3,15,may,374,1,-1,0,3,0
1,46,admin.,1,0,1934,0,1,3,15,may,240,1,-1,0,3,0
1,29,management,2,0,137,1,1,3,15,may,1088,2,-1,0,3,0
1,44,entrepreneur,0,0,276,1,1,3,15,may,219,1,-1,0,3,0
2,52,blue-collar,0,0,1758,1,0,3,15,may,41,1,-1,0,3,0
0,33,blue-collar,1,0,49,1,0,3,15,may,558,6,-1,0,3,0
1,43,blue-collar,1,0,960,1,0,3,15,may,436,1,-1,0,3,0
1,45,blue-collar,0,0,959,1,0,3,15,may,463,1,-1,0,3,0
0,42,blue-collar,1,0,1306,1,0,3,15,may,265,1,-1,0,3,0
1,50,technician,1,0,892,1,1,3,15,may,234,1,-1,0,3,0
1,58,technician,1,0,5618,1,0,3,15,may,113,1,-1,0,3,0
1,50,blue-collar,3,0,605,1,0,3,15,may,200,1,-1,0,3,0
2,56,blue-collar,0,0,5041,1,0,3,15,may,158,1,-1,0,3,0
1,46,blue-collar,1,0,1004,1,0,3,15,may,34,1,-1,0,3,0
0,44,blue-collar,0,0,116,1,0,3,15,may,160,1,-1,0,3,0
1,52,admin.,1,0,225,1,0,3,15,may,167,1,-1,0,3,0
1,55,services,1,0,697,1,0,3,15,may,206,1,-1,0,3,0
1,44,blue-collar,0,0,2467,1,0,3,15,may,36,1,-1,0,3,0
1,46,services,1,0,523,0,0,3,15,may,504,3,-1,0,3,0
2,47,admin.,1,0,106,1,0,3,15,may,303,1,-1,0,3,0
2,40,blue-collar,1,0,793,1,0,3,15,may,109,1,-1,0,3,0
1,48,blue-collar,0,0,1757,1,0,3,15,may,90,1,-1,0,3,0
1,34,housemaid,0,0,87,1,0,3,15,may,139,2,-1,0,3,0
2,46,blue-collar,1,0,1480,1,0,3,15,may,257,1,-1,0,3,0
1,43,unemployed,0,0,960,1,1,3,15,may,241,2,-1,0,3,0
1,40,blue-collar,0,0,2651,1,0,3,15,may,94,1,-1,0,3,0
1,39,entrepreneur,1,0,0,1,0,3,15,may,171,10,-1,0,3,0
1,57,retired,0,0,3123,1,0,3,15,may,178,1,-1,0,3,0
1,54,blue-collar,0,0,950,1,0,3,15,may,285,2,-1,0,3,0
1,46,management,1,0,3714,1,0,3,15,may,86,1,-1,0,3,0
1,41,services,1,0,957,1,0,3,15,may,326,4,-1,0,3,0
1,47,services,1,0,3216,1,0,3,15,may,451,2,-1,0,3,0
1,40,blue-collar,1,0,8150,1,0,3,15,may,347,1,-1,0,3,0
1,50,blue-collar,0,0,2212,1,0,3,15,may,116,1,-1,0,3,0
1,40,blue-collar,0,0,409,1,0,3,15,may,191,1,-1,0,3,0
1,47,blue-collar,0,1,-1385,1,1,3,15,may,77,1,-1,0,3,0
2,57,retired,2,0,2516,1,0,3,15,may,1036,1,-1,0,3,0
1,47,admin.,1,0,2354,1,0,3,15,may,303,1,-1,0,3,0
1,44,blue-collar,1,0,560,1,0,3,15,may,80,1,-1,0,3,0
1,47,blue-collar,1,0,5306,1,0,3,15,may,322,1,-1,0,3,0
1,53,entrepreneur,1,0,111,1,0,3,15,may,750,2,-1,0,3,0
1,59,blue-collar,0,0,320,1,0,3,15,may,695,1,-1,0,3,1
1,40,entrepreneur,1,0,0,1,1,3,15,may,435,1,-1,0,3,0
2,60,entrepreneur,1,0,80,1,0,3,15,may,397,1,-1,0,3,0
1,45,entrepreneur,0,0,1953,1,0,3,15,may,95,3,-1,0,3,0
1,57,blue-collar,1,0,2192,0,0,3,15,may,208,2,-1,0,3,0
1,45,blue-collar,0,0,1992,1,0,3,15,may,163,1,-1,0,3,0
1,44,blue-collar,3,0,146,1,0,3,15,may,483,1,-1,0,3,1
1,21,services,1,0,0,1,1,3,15,may,168,5,-1,0,3,0
0,42,management,2,0,2124,1,0,3,15,may,161,3,-1,0,3,0
1,30,blue-collar,1,0,2,1,0,3,15,may,1000,1,-1,0,3,0
1,57,entrepreneur,1,0,1037,1,1,3,15,may,112,1,-1,0,3,0
2,53,admin.,1,0,-394,1,0,3,15,may,599,2,-1,0,3,0
0,51,management,2,0,6510,0,0,3,15,may,30,1,-1,0,3,0
1,53,technician,2,0,4323,1,0,3,15,may,58,5,-1,0,3,0
1,54,technician,2,0,4582,1,0,3,15,may,165,1,-1,0,3,0
1,44,management,2,0,2400,1,0,3,15,may,74,1,-1,0,3,0
1,56,retired,1,0,1678,1,0,3,15,may,79,1,-1,0,3,0
2,46,technician,2,0,405,1,0,3,15,may,231,1,-1,0,3,0
1,45,technician,1,0,3583,1,0,3,15,may,191,1,-1,0,3,0
1,42,blue-collar,0,0,666,1,0,3,15,may,202,3,-1,0,3,0
0,49,admin.,1,0,716,1,0,3,15,may,1257,3,-1,0,3,1
1,56,retired,1,0,344,1,0,3,15,may,221,1,-1,0,3,0
0,44,blue-collar,1,0,641,0,0,3,15,may,257,1,-1,0,3,0
1,54,entrepreneur,1,0,653,1,0,3,15,may,352,1,-1,0,3,0
2,51,self-employed,1,0,154,1,0,3,15,may,285,1,-1,0,3,0
0,49,blue-collar,0,0,3018,1,0,3,15,may,93,1,-1,0,3,0
2,45,admin.,1,0,660,1,0,3,15,may,71,2,-1,0,3,0
1,58,retired,2,0,2577,1,1,3,15,may,290,3,-1,0,3,0
1,53,blue-collar,3,0,2785,1,0,3,15,may,1165,1,-1,0,3,0
1,42,technician,1,0,1865,1,0,3,15,may,164,1,-1,0,3,0
1,49,3,0,0,341,1,1,3,15,may,520,2,-1,0,3,1
0,53,admin.,1,0,1178,1,0,3,15,may,295,2,-1,0,3,0
0,50,services,1,0,516,1,0,3,15,may,187,1,-1,0,3,0
1,53,entrepreneur,2,0,22370,1,0,3,15,may,106,1,-1,0,3,0
1,26,blue-collar,1,0,800,1,0,3,15,may,219,1,-1,0,3,0
1,46,management,2,0,1217,1,0,3,15,may,236,1,-1,0,3,0
1,45,services,1,0,9077,1,0,3,15,may,139,1,-1,0,3,0
1,50,entrepreneur,0,0,461,1,0,3,15,may,651,32,-1,0,3,1
1,42,blue-collar,1,0,597,1,0,3,15,may,124,1,-1,0,3,0
1,42,management,2,0,9,1,0,3,15,may,98,3,-1,0,3,0
1,54,services,3,0,7864,1,0,3,15,may,145,4,-1,0,3,0
1,60,retired,2,0,1224,1,0,3,15,may,120,1,-1,0,3,0
0,49,blue-collar,0,0,2623,1,0,3,15,may,291,2,-1,0,3,0
1,40,entrepreneur,0,0,3676,1,1,3,15,may,101,1,-1,0,3,0
1,45,blue-collar,1,0,953,1,0,3,15,may,417,3,-1,0,3,0
1,40,blue-collar,0,0,1061,1,0,3,15,may,191,4,-1,0,3,0
2,60,admin.,1,0,3020,1,0,3,15,may,131,1,-1,0,3,0
1,42,blue-collar,0,0,3405,1,0,3,15,may,221,2,-1,0,3,0
1,60,retired,1,0,0,1,0,3,15,may,229,1,-1,0,3,0
1,60,retired,1,0,-208,1,0,3,15,may,104,1,-1,0,3,0
1,41,blue-collar,0,0,849,1,0,3,15,may,72,1,-1,0,3,0
1,60,blue-collar,0,0,3820,0,0,3,15,may,186,1,-1,0,3,0
0,23,technician,1,0,76,1,0,3,15,may,23,1,-1,0,3,0
1,46,blue-collar,0,0,346,1,0,3,15,may,402,1,-1,0,3,0
1,44,services,1,0,-22,1,0,3,15,may,37,1,-1,0,3,0
0,29,blue-collar,1,0,874,1,0,3,15,may,68,5,-1,0,3,0
1,34,blue-collar,1,0,298,1,0,3,15,may,182,1,-1,0,3,0
1,59,services,1,0,7475,0,0,3,15,may,587,1,-1,0,3,0
1,50,management,2,0,101,1,0,3,15,may,348,1,-1,0,3,0
1,60,admin.,3,0,2667,1,0,3,15,may,140,1,-1,0,3,0
1,49,blue-collar,1,0,2219,1,0,3,15,may,51,2,-1,0,3,0
1,55,blue-collar,0,0,158,1,0,3,15,may,176,18,-1,0,3,0
1,54,blue-collar,0,0,2933,1,0,3,15,may,144,2,-1,0,3,0
1,42,blue-collar,0,0,-181,1,0,3,15,may,297,3,-1,0,3,0
1,60,blue-collar,0,0,5788,1,0,3,15,may,203,2,-1,0,3,0
1,47,services,1,0,2796,1,0,3,15,may,57,2,-1,0,3,0
1,41,management,1,0,6526,0,0,3,15,may,334,3,-1,0,3,0
0,47,admin.,2,0,1192,1,0,3,15,may,217,2,-1,0,3,0
1,41,technician,1,0,665,1,0,3,15,may,74,1,-1,0,3,0
1,57,retired,1,0,703,1,0,3,15,may,405,2,-1,0,3,0
1,53,management,2,0,4928,1,0,3,15,may,738,7,-1,0,3,0
1,44,blue-collar,1,0,1786,1,0,3,15,may,452,2,-1,0,3,0
0,35,entrepreneur,2,0,-68,1,1,3,15,may,203,4,-1,0,3,0
1,41,housemaid,2,0,38,1,0,3,15,may,230,7,-1,0,3,0
0,28,student,1,0,0,1,0,3,15,may,133,3,-1,0,3,0
1,55,admin.,1,0,1105,1,1,3,15,may,94,1,-1,0,3,0
1,55,admin.,1,0,9039,1,0,3,15,may,187,6,-1,0,3,0
1,40,services,0,0,-9,1,0,3,15,may,920,2,-1,0,3,1
1,35,management,2,0,6,1,1,3,15,may,136,1,-1,0,3,0
2,58,management,2,0,577,0,0,3,15,may,1244,3,-1,0,3,0
0,25,management,2,0,6,1,1,3,15,may,225,1,-1,0,3,0
1,43,technician,1,0,78,1,0,3,15,may,80,1,-1,0,3,0
0,29,services,1,0,20,1,0,3,15,may,431,1,-1,0,3,0
0,46,blue-collar,0,0,87,0,0,3,15,may,78,1,-1,0,3,0
1,41,admin.,0,0,-306,1,0,3,15,may,500,1,-1,0,3,1
1,60,retired,3,0,79,1,0,3,15,may,301,1,-1,0,3,0
1,47,blue-collar,0,0,0,1,0,3,15,may,30,1,-1,0,3,0
1,60,retired,0,0,751,1,0,3,15,may,133,1,-1,0,3,0
1,33,blue-collar,0,0,0,1,0,3,15,may,270,1,-1,0,3,0
0,34,admin.,1,0,1704,1,0,3,15,may,218,2,-1,0,3,0
1,57,admin.,3,0,0,1,0,3,15,may,215,2,-1,0,3,0
1,42,services,3,0,8,1,0,3,15,may,299,1,-1,0,3,0
1,47,blue-collar,1,0,39,1,0,3,15,may,160,1,-1,0,3,0
2,33,technician,0,0,20,1,0,3,15,may,172,4,-1,0,3,0
0,43,technician,1,0,293,1,0,3,15,may,49,1,-1,0,3,0
0,40,management,2,0,157,1,0,3,15,may,68,2,-1,0,3,0
0,35,blue-collar,1,0,487,1,0,3,15,may,117,1,-1,0,3,0
0,26,technician,2,0,192,1,0,3,15,may,477,1,-1,0,3,0
1,53,blue-collar,1,0,136,1,0,3,15,may,99,1,-1,0,3,0
1,55,blue-collar,1,0,1328,1,0,3,15,may,100,1,-1,0,3,0
1,46,management,2,0,1038,1,1,3,15,may,200,3,-1,0,3,0
1,24,services,1,0,51,1,1,3,15,may,187,2,-1,0,3,0
1,47,blue-collar,1,0,3008,1,1,3,15,may,236,3,-1,0,3,0
1,41,blue-collar,1,1,-204,1,0,3,15,may,50,7,-1,0,3,0
2,55,services,0,0,2923,1,0,3,15,may,104,2,-1,0,3,0
1,32,blue-collar,1,0,231,1,0,3,15,may,51,10,-1,0,3,0
1,30,technician,2,0,-256,1,0,3,15,may,51,5,-1,0,3,0
2,54,services,0,0,234,1,0,3,15,may,140,3,-1,0,3,0
1,41,technician,1,0,288,1,0,3,15,may,221,4,-1,0,3,0
0,42,management,2,0,1146,1,0,3,15,may,98,2,-1,0,3,0
1,43,blue-collar,1,0,3060,1,0,3,15,may,253,2,-1,0,3,0
1,54,admin.,3,0,907,1,0,3,15,may,71,1,-1,0,3,0
1,56,management,2,0,334,1,0,3,15,may,127,2,-1,0,3,0
2,54,self-employed,1,0,1374,1,0,3,15,may,74,2,-1,0,3,0
1,30,blue-collar,0,0,124,1,0,3,15,may,126,4,-1,0,3,0
1,53,retired,2,0,74,1,0,3,15,may,122,1,-1,0,3,0
1,45,management,2,0,1363,1,0,3,15,may,657,5,-1,0,3,0
1,41,blue-collar,1,0,680,1,0,3,15,may,173,2,-1,0,3,0
1,28,blue-collar,1,0,86,1,1,3,15,may,918,1,-1,0,3,0
2,58,admin.,1,0,1713,0,0,3,15,may,544,2,-1,0,3,0
1,57,services,0,0,3990,1,0,3,15,may,309,2,-1,0,3,0
1,54,admin.,3,0,3965,1,0,3,15,may,138,2,-1,0,3,0
2,39,unemployed,1,0,193,1,0,3,15,may,73,1,-1,0,3,0
1,41,management,2,0,6060,1,0,3,15,may,71,2,-1,0,3,0
1,60,services,3,0,132,1,0,3,15,may,29,1,-1,0,3,0
1,42,management,2,0,1323,1,1,3,15,may,193,5,-1,0,3,0
1,47,blue-collar,1,0,3237,1,0,3,15,may,198,3,-1,0,3,0
2,41,entrepreneur,2,0,252,0,0,3,15,may,57,2,-1,0,3,0
1,46,blue-collar,1,0,84,1,0,3,15,may,49,1,-1,0,3,0
0,45,management,2,0,0,1,0,3,15,may,197,4,-1,0,3,0
0,48,services,0,0,848,1,0,3,15,may,98,1,-1,0,3,0
1,57,services,1,0,84,1,0,3,15,may,59,1,-1,0,3,0
2,54,blue-collar,0,0,190,1,0,3,15,may,196,2,-1,0,3,0
1,30,technician,1,0,1534,1,1,3,15,may,243,1,-1,0,3,0
0,41,management,2,0,1278,1,0,3,15,may,344,2,-1,0,3,0
1,46,blue-collar,0,0,252,1,0,3,15,may,570,2,-1,0,3,0
0,35,blue-collar,0,0,1215,1,0,3,15,may,597,1,-1,0,3,0
0,28,blue-collar,0,0,-457,1,0,3,15,may,43,9,-1,0,3,0
2,58,management,2,0,347,0,0,3,15,may,525,1,-1,0,3,0
2,35,technician,2,0,0,1,0,3,15,may,759,1,-1,0,3,0
0,25,technician,2,0,468,1,0,3,15,may,147,1,-1,0,3,0
1,56,technician,1,0,28,1,0,3,15,may,236,1,-1,0,3,0
0,41,services,1,0,323,1,0,3,15,may,122,6,-1,0,3,0
1,44,management,1,0,38,1,0,3,15,may,152,2,-1,0,3,0
1,36,unemployed,1,1,-318,1,0,3,15,may,133,2,-1,0,3,0
1,41,services,1,0,714,1,1,3,15,may,504,5,-1,0,3,0
1,58,self-employed,1,0,0,1,0,3,15,may,272,9,-1,0,3,0
1,46,blue-collar,1,0,536,1,0,3,15,may,164,2,-1,0,3,0
1,42,services,1,0,1048,1,0,3,15,may,51,1,-1,0,3,0
1,58,technician,3,0,49,1,0,3,15,may,75,2,-1,0,3,0
1,53,admin.,1,0,-197,1,1,3,15,may,178,1,-1,0,3,0
1,51,blue-collar,1,0,1779,1,0,3,15,may,99,2,-1,0,3,0
1,38,housemaid,1,0,1372,1,1,3,15,may,224,1,-1,0,3,0
1,54,blue-collar,0,0,24,1,0,3,15,may,34,1,-1,0,3,0
0,46,self-employed,2,0,1934,1,0,3,15,may,236,3,-1,0,3,0
2,39,management,2,0,9541,0,0,3,15,may,815,1,-1,0,3,0
0,22,student,1,0,364,1,0,3,15,may,282,1,-1,0,3,0
2,47,admin.,0,0,357,1,1,3,15,may,134,1,-1,0,3,0
2,34,services,1,0,202,1,0,3,15,may,318,1,-1,0,3,0
1,42,admin.,1,0,281,1,0,3,15,may,118,1,-1,0,3,0
1,44,technician,2,0,4580,1,0,3,15,may,911,2,-1,0,3,1
1,45,services,1,0,4060,1,0,3,15,may,238,1,-1,0,3,0
1,38,admin.,1,0,0,1,0,3,15,may,225,1,-1,0,3,0
1,46,blue-collar,0,0,1114,1,0,3,15,may,490,3,-1,0,3,0
1,34,technician,1,0,4,1,0,3,15,may,644,1,-1,0,3,0
2,41,technician,1,0,536,1,0,3,15,may,76,3,-1,0,3,0
0,27,blue-collar,0,0,431,1,0,3,15,may,286,2,-1,0,3,0
1,56,unemployed,1,0,2552,1,0,3,15,may,176,2,-1,0,3,0
1,43,management,2,0,8016,1,0,3,15,may,422,3,-1,0,3,0
1,34,management,3,1,-353,1,0,3,15,may,328,1,-1,0,3,0
0,25,student,1,0,1139,1,0,3,15,may,22,3,-1,0,3,0
1,35,unemployed,0,0,494,1,0,3,15,may,71,4,-1,0,3,0
1,46,entrepreneur,3,0,676,1,1,3,15,may,106,3,-1,0,3,0
0,32,admin.,1,0,287,0,0,3,15,may,465,3,-1,0,3,0
1,55,technician,1,0,741,1,0,3,15,may,973,2,-1,0,3,0
1,40,retired,1,0,1842,0,0,3,15,may,56,1,-1,0,3,0
